p_id,p_message,p_created_time
1098837086877710_1118546061573479,"Ngày mai nhập học rồi các bạn k29 lựa chọn ngành gì trong khối ngành Toán tin?
Hãy tích và hãy cho mình biết lý do nhé, nếu bạn nào cảm thấy vẫn còn đang phân vân hãy cmt bên dưới các anh chị khóa trên sẽ tư vấn.
Chú ý các bạn khóa trên không tích!",2016-09-06T13:45:07+0000
1098837086877710_1119701238124628,"Các bạn K29 ơi , bọn mình muốn tổ chức offline giao lưu nói chuyện , đồng thời , giúp các bạn làm quen nhau cũng như dễ dàng tham gia giải CTF sắp tới .Mong các bạn ủng hộ và tham gia nhé 
Địa Điểm : Self 3 , Đại học Thăng Long
Thời Gian: 6h tối thứ 3 tuần sau ( tối nhá )
Cảm ơn các bạn �",2016-09-06T08:34:27+0000
1098837086877710_1119806448114107,Mọi người cho e hỏi là cách đăng ký vào các câu lạc bộ của trường như thế nào ạ.e cám ơn,2016-09-05T23:25:03+0000
1098837086877710_1118789601549125,Trong gia đình toán tin thăng long :> có ai đam mê ngành người mẫu k :> ahihi,2016-09-05T13:28:28+0000
1098837086877710_1118668338227918,sự kiện CTF khi nào mới bắt đầu ạ? cho e xin lại link,2016-09-04T16:24:32+0000
1098837086877710_1118830908211661,Hệ thống gặp 1 chút vấn đề nên toàn bộ dữ liệu đều bị xóa. Các đội tham gia giải CTF vui lòng có thể đăng ký lại giúp mình được không ạ. Rất xin lỗi các bạn về sự bất tiện này. Các bạn có muốn 1 buổi offline gặp mặt giữa những người muốn tham gia giải này không ạ thì mình sẽ tổ chức 1 buổi,2016-09-04T16:11:39+0000
1098837086877710_1117752841652801,"GAMESHOW CÓ THƯỞNG DÀNH RIÊNG CHO K29

Để chào mừng các bạn toán tin k29 chuẩn bị nhập học, clb Tin học sẽ tổ chức cho các bạn 1 game có thưởng. Mình xin phổ biến và giới thiệu qua về game.

 CTF(Capture the flag) là 1 trò chơi được tổ chức theo mô hình chiến tranh mạng, 1 cuộc đấu trí giữa các đội bảo mật trên thế giới. CTF là 1 trò chơi lâu đời của bảo mật máy tính. Bọn mình sẽ tổ chức game cho K29 dựa trên mô hình của CTF.

Luật chơi: Bọn mình sẽ đưa các câu hỏi lên web, nhiệm vụ của các bạn là tìm ra câu trả lời và submit lên hệ thống. Mỗi câu trả lời đúng các bạn sẽ được tính điểm cho câu đó. Hệ thống sẽ tự động xếp hạng các bạn theo điểm từ cao xuống thấp. Nếu có 2 đội bằng điểm nhau thì đội nào nhanh hơn sẽ đứng trên. Tất cả các câu trả lời của các bạn đều được submit theo dạng: tlis_flag{đáp_án} (Ví dụ đáp án là smith thì sẽ được submit lên là tlis_flag{smith}. Các bạn sẽ làm online theo nhóm. Đây cũng là cơ hội để các bạn k29 có thể làm quen và trao đổi với nhau để thành lập nhóm. Các câu hỏi sẽ được chia làm 4 thể loại:
_ Forensic: Bọn mình sẽ giấu đáp án ở 1 nơi nào đó trên mạng và sẽ đưa ra gợi ý. Nhiệm vụ của các bạn là tìm được nơi ẩn giấu đáp án của bọn mình. Vì tất cả đáp án đều dưới dạng tlis_flag{ } vậy nên khi tìm được nơi giấu các bạn sẽ dễ dàng nhận ra đâu là đáp án
_ Crypto: Đáp án sẽ được bọn mình mã hóa dưới 1 dạng khác nhiệm vụ của các bạn là giải ra đáp án ban đầu
_ Eden: Bọn mình sẽ đưa ra tình tiết của 1 vụ án và nhiệm vụ của các bạn là xâu chuỗi các tình tiết với nhau và tìm ra thủ phạm
_ Logic: Các bài toán về tư duy logic và IQ
LƯU Ý: Đây là giải dành riêng cho k29 vậy nên sẽ không có kiến thức chuyên ngành. Vậy nên tất cả các bạn k29 đều có thể tham gia được
Cơ cấu giải thưởng như sau:
Giải nhất: 500k
Giải nhì: 300k
Ngoài những giải thưởng trên, thành viên của 3 đội đứng đầu sẽ được đặc cách tuyển thẳng vào nhóm bọn mình - nhóm An toàn thông tin (TLIS) nếu có nhu cầu mà không phải qua bất cứ 1 bài test đầu vào nào. Hy vọng là tất cả các bạn k29 đều có thể tham gia được. Hiện tại bọn mình đã mở đăng ký các bạn truy cập vào đường link sau để đăng ký: http://104.199.178.32:4000/. Thời gian dự kiến tổ chức vào tuần cuối của tháng 9. Ai có bất cứ câu hỏi gì có thể cmt ở dưới để bọn mình có thể giải đáp. Cảm ơn các bạn",2016-09-04T15:53:43+0000
1098837086877710_1118578858236866,"Group dành cho các sinh viên khoa toán tin khóa 29. Nơi cung cấp và giải đáp các thắc mắc cho các tân sinh viên và cũng như thông báo của khoa và lớp trong quá trình học.
_____________________
Trang thông tin, diễm đàn của sinh viên khoa Toán Tin Đai học Thăng Long:
http://thanglongit.me
_____________________
Page Facebook của CLB Toán tin:
https://www.facebook.com/CLB.TinHoc.TLU
Email: TLIT@thanglong.edu.vn or clbtinhoc.tlu@gmail.com
_____________________
Thông tin giáo viên chủ nhiệm:
-Chưa cập nhật-",2016-09-04T09:53:40+0000
1098837086877710_1117752811652804,"Chào các bạn, mình là sinh viên mới, hiện tại đang định đăng ký chuyên ngành TC (mạng và truyền thông) rất vui được làm quen với các bạn. :) Thứ 2 nhập học có gì gặp gỡ trao đổi nhé :) rất mong được học và làm việc cùng các bạn.",2016-09-04T09:06:57+0000
1098837086877710_1117865524974866,Các em dù có tham gia sự kiện hay không thì cũng vui lòng mời các bạn bè của mình trong gruop vào giúp a nhé. Vì lí do 1 số bạn không có thời gian lên nhiều hoặc không theo dõi trong nhóm có thể sẽ không biết. Chân thành cám ơn!!!,2016-09-03T17:23:21+0000
1098837086877710_1117862758308476,Híu Híu created an event for Toán Tin K29-TLU.,2016-09-03T16:08:15+0000
1098837086877710_1117484261679659,"các anh các chị cho e hỏi là truyền thông và mạng máy tính học gì và khoa học máy tính học gì đc k ạ :v 
p.s : tối nay chung kết the face mọi người tải zalo và vote cho chụy Bắp nhé :')",2016-09-03T14:35:25+0000
1098837086877710_1117463641681721,Cần 1 lời khuyên từ mn. Nên chọn ngành j trong nhóm ngành toán tin.,2016-09-03T07:25:21+0000
1098837086877710_1117446801683405,Em thề là em ko biết :v chỉ biết tab ẩn danh khi xài :v,2016-09-03T05:42:00+0000
1098837086877710_1115077701920315,Demo  Hệ thống CTF để tổ chức trò chơi dành cho K29 ^_^,2016-09-01T13:45:56+0000
1098837086877710_1111403492287736,các bạn toán tin k29 nghĩ sao nếu bọn mình tổ chức cho các bạn 1 game nhỉ :),2016-09-01T11:20:38+0000
1098837086877710_1114072422020843,Híu Híu made Thang Nguyen an admin of the group Toán Tin K29-TLU.,2016-08-30T13:19:21+0000
1098837086877710_1110304052397680,"Cho e hỏi là ngày đầu tiên đi nhập học là ngày mùng 5/9 thì ngoài mang bộ hồ sơ theo đăng ký và khoản học phí thì có cần mang thêm những gì không ạ, và có học luôn không ạ.e cám ơn",2016-08-27T15:36:57+0000
1098837086877710_1110489995712419,Girl toán- tin năm nay có ai k nhở.,2016-08-27T15:04:23+0000
1098837086877710_1106124399482312,"ns là khoa toán tin. nhưng mà toán khó lắm k ạ???
k thích học toán là mấy -_-",2016-08-23T13:57:50+0000
1098837086877710_1107294989365253,HELP: mình đi photo tờ sơ yêu lý lịch hssv của trg. Mình photo trên từng mặt A4 thế này được ko hay phải in trên tờ A3 giống của bộ ???,2016-08-23T13:23:43+0000
1098837086877710_1107273742700711,Khoa toán tin học bao nhiêu năm ạ? Niên khóa của k29 là 2016-2020 đúng không nhỉ?,2016-08-23T11:21:06+0000
1098837086877710_1105871666174252,năm đầu toán tin học những gì thế ạ :<,2016-08-22T03:20:17+0000
1098837086877710_1101763013251784,"chậc cho e hỏi một vấn để nhảy củm :''>
đấy là trong phòng học có đc xài lap thay vở đc k ạ. e lười viết lách lắm r hức :'(",2016-08-17T04:00:54+0000
1098837086877710_1101785576582861,Anh/Bạn nào cho e hỏi là có ai tìm được nhà chưa ạ?,2016-08-17T03:44:53+0000
1098837086877710_1099730020121750,Các bạn toán tin k29 có hứng thú với ảnh chào mừng k29 đặt avt không nhỉ,2016-08-16T15:50:28+0000
1098837086877710_1101095593318526,"Vào đi 1 vòng thì chả thấy bạn nào k29, toàn thấy >=k27 :3 các cụ kinh quá :D",2016-08-16T15:14:09+0000
1098837086877710_1101095936651825,"anh chị em cho mình hỏi HỘ phát,
Trên giấy báo nhập học có ghi mỗi là đỗ khối ngành toán tin học, thế thì muốn học ngành khoa học máy tính(công nghệ thông tin) thì khi đi nhập học sẽ được chọn hay ntn hả mọi người?",2016-08-16T12:13:59+0000
1098837086877710_1101100943317991,Khoa mình bao tín thì ra được trường vậy ạ?,2016-08-16T11:08:19+0000
1098837086877710_1100552546706164,"các em đã thấy hào hứng chưa nạ
#throwback",2016-08-16T00:17:59+0000
1098837086877710_1100592340035518,"[Dreamspark]Là sinh viên toán tin TLU thì sẽ được dùng bản quyền!

",2016-08-15T17:24:20+0000
1098837086877710_1100460530048699,"cuối cùng vẫn k có ảnh cho K29 TT ạ -_-
mòn mỏi -_-",2016-08-15T15:32:38+0000
1098837086877710_1100481950046557,"Các bạn chú ý nhé. 

Những thí sinh thí sinh có tên trong danh sách trúng tuyển vào trường Đại học Thăng Long (Đợt 1) hệ Đại học chính quy năm 2016 (tra cứu tại đây) đến nộp bản chính Giấy chứng nhận kết quả thi THPT Quốc gia năm 2016.
Thời gian: Từ ngày 15/8 - 19/8/2016
            - Sáng:   08h00’ - 11h30’
            - Chiều: 14h00’ - 16h30’
            Địa điểm: Tòa nhà Thư viện, Trường Đại học Thăng Long - Đường Nghiêm Xuân Yêm, Đại Kim, Hoàng Mai, Hà Nội.
            Lưu ý: Quá thời hạn trên (tính ngày theo dấu bưu điện nếu nộp qua đường bưu điện theo địa chỉ Phòng Đào tạo, Trường Đại học Thăng Long - Đường Nghiêm Xuân Yêm, Đại Kim, Hoàng Mai, Hà Nội), những thí sinh không nộp Giấy chứng nhận kết quả thi cho trường được xem như từ chối nhập học. 

",2016-08-15T15:26:54+0000
1098837086877710_1098865210208231,"Tham khảo chương trình học ngành khoa học máy tính
",2016-08-15T13:48:46+0000
1098837086877710_1100311243396961,"các a cho em hỏi 1 chút về cái 5 cấp tiếng anh với@@
1. các cấp tiếng anh này đã động chạm đến chút nào về tiếng anh chuyên ngành chưa ạ?
2. có cách nào để chuyển đổi 5 cấp này về các cấp theo tiếu chuẩn châu âu ( A1,A2,B1,B2) không ạ, nếu có thì 2 cái tiếng anh trung cấp là cấp độ ntn ạ
e cảm ơn xD",2016-08-15T11:39:50+0000
1098837086877710_1099359876825431,"[John Vu] Nghề nghiệp = Đam mê + Nỗ lực ?
Bạn chỉ có một thời gian ngắn khoảng bốn năm trong đại học để đạt mục đích giáo dục nhưng bạn có cả đời để tận hưởng về sau. Bạn có thể dành ra bốn năm để tận hưởng và cả đời để hối tiếc và đó là lựa chọn của bạn.
",2016-08-14T06:45:31+0000
1098837086877710_1099348486826570,"[John Vu] Bạn có thể làm gì khi học ngành khoa học máy tính?
Các em học ngành khoa học máy tính nên đọc nhé
",2016-08-14T06:30:52+0000
1098837086877710_1099239776837441,"Diễn đàn chính thức của khoa toán tin.
Các em có thể đặt bất kỳ câu hỏi gì, vấn đề gì trong quá trình học tập tại trường, sẽ được các anh chị, thầy cô giải đáp trực tiếp.
Các tính năng:
1. Hoạt động real-time từ thông báo đến bài viết.
2. Hỗ trợ tốt đa trong việc trình bày bài viết.
3. Hỗ trợ tốt trong việc hiển thị code của các ngôn ngữ.
4. Hỗ trợ mention,tag, comment post....
5. Phân loại bài viết, chương mục riêng biệt, ưu việt.
6. Tìm kiếm thông minh, nhanh, real-time.
7. Quản lý profile theo từng cá nhân.
8. Hỗ trợ viết toán học, vẽ hình toán học theo định dạng chuẩn latex

.... 
",2016-08-14T02:24:32+0000
